date,category,product,price,currency,source_url
2022-05-03,vga_avg,GeForce RTX 3060,641.99,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-04,vga_avg,GeForce RTX 3060,630.82,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-05,vga_avg,GeForce RTX 3060,590.91,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-06,vga_avg,GeForce RTX 3060,618.74,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-07,vga_avg,GeForce RTX 3060,617.75,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-08,vga_avg,GeForce RTX 3060,621.77,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-09,vga_avg,GeForce RTX 3060,631.66,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-10,vga_avg,GeForce RTX 3060,636.90,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-11,vga_avg,GeForce RTX 3060,615.78,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-12,vga_avg,GeForce RTX 3060,605.90,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-13,vga_avg,GeForce RTX 3060,613.56,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-14,vga_avg,GeForce RTX 3060,605.10,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-15,vga_avg,GeForce RTX 3060,599.61,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-16,vga_avg,GeForce RTX 3060,589.88,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-17,vga_avg,GeForce RTX 3060,587.26,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-18,vga_avg,GeForce RTX 3060,575.90,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-19,vga_avg,GeForce RTX 3060,553.87,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-20,vga_avg,GeForce RTX 3060,561.52,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-21,vga_avg,GeForce RTX 3060,569.95,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-22,vga_avg,GeForce RTX 3060,566.60,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-23,vga_avg,GeForce RTX 3060,569.53,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-24,vga_avg,GeForce RTX 3060,561.61,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-25,vga_avg,GeForce RTX 3060,557.51,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-26,vga_avg,GeForce RTX 3060,550.95,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-27,vga_avg,GeForce RTX 3060,546.40,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-28,vga_avg,GeForce RTX 3060,545.70,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-29,vga_avg,GeForce RTX 3060,546.08,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-30,vga_avg,GeForce RTX 3060,544.43,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-05-31,vga_avg,GeForce RTX 3060,539.66,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-01,vga_avg,GeForce RTX 3060,544.62,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-02,vga_avg,GeForce RTX 3060,542.37,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-03,vga_avg,GeForce RTX 3060,535.54,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-04,vga_avg,GeForce RTX 3060,535.88,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-05,vga_avg,GeForce RTX 3060,532.42,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-06,vga_avg,GeForce RTX 3060,532.99,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-07,vga_avg,GeForce RTX 3060,531.39,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-08,vga_avg,GeForce RTX 3060,526.72,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-09,vga_avg,GeForce RTX 3060,527.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-10,vga_avg,GeForce RTX 3060,514.03,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-11,vga_avg,GeForce RTX 3060,503.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-12,vga_avg,GeForce RTX 3060,505.00,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-13,vga_avg,GeForce RTX 3060,511.17,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-14,vga_avg,GeForce RTX 3060,496.58,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-15,vga_avg,GeForce RTX 3060,494.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-16,vga_avg,GeForce RTX 3060,497.27,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-17,vga_avg,GeForce RTX 3060,497.87,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-18,vga_avg,GeForce RTX 3060,493.35,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-19,vga_avg,GeForce RTX 3060,491.70,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-20,vga_avg,GeForce RTX 3060,493.05,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-21,vga_avg,GeForce RTX 3060,494.47,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-22,vga_avg,GeForce RTX 3060,495.48,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-23,vga_avg,GeForce RTX 3060,493.58,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-24,vga_avg,GeForce RTX 3060,492.12,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-25,vga_avg,GeForce RTX 3060,496.08,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-26,vga_avg,GeForce RTX 3060,498.08,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-27,vga_avg,GeForce RTX 3060,496.24,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-28,vga_avg,GeForce RTX 3060,494.37,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-29,vga_avg,GeForce RTX 3060,497.33,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-06-30,vga_avg,GeForce RTX 3060,482.14,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-01,vga_avg,GeForce RTX 3060,487.81,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-02,vga_avg,GeForce RTX 3060,487.27,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-03,vga_avg,GeForce RTX 3060,466.63,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-04,vga_avg,GeForce RTX 3060,477.71,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-05,vga_avg,GeForce RTX 3060,478.01,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-06,vga_avg,GeForce RTX 3060,477.11,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-07,vga_avg,GeForce RTX 3060,477.37,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-08,vga_avg,GeForce RTX 3060,482.14,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-09,vga_avg,GeForce RTX 3060,460.27,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-10,vga_avg,GeForce RTX 3060,460.27,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-11,vga_avg,GeForce RTX 3060,464.18,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-12,vga_avg,GeForce RTX 3060,463.38,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-13,vga_avg,GeForce RTX 3060,459.69,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-14,vga_avg,GeForce RTX 3060,458.51,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-15,vga_avg,GeForce RTX 3060,460.81,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-16,vga_avg,GeForce RTX 3060,460.78,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-17,vga_avg,GeForce RTX 3060,461.87,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-18,vga_avg,GeForce RTX 3060,462.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-19,vga_avg,GeForce RTX 3060,459.19,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-20,vga_avg,GeForce RTX 3060,452.89,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-21,vga_avg,GeForce RTX 3060,456.52,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-22,vga_avg,GeForce RTX 3060,454.99,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-23,vga_avg,GeForce RTX 3060,450.40,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-24,vga_avg,GeForce RTX 3060,451.06,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-25,vga_avg,GeForce RTX 3060,457.25,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-26,vga_avg,GeForce RTX 3060,453.70,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-27,vga_avg,GeForce RTX 3060,449.08,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-28,vga_avg,GeForce RTX 3060,451.66,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-29,vga_avg,GeForce RTX 3060,449.59,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-30,vga_avg,GeForce RTX 3060,454.40,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-07-31,vga_avg,GeForce RTX 3060,450.12,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-01,vga_avg,GeForce RTX 3060,451.20,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-02,vga_avg,GeForce RTX 3060,449.62,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-03,vga_avg,GeForce RTX 3060,444.40,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-04,vga_avg,GeForce RTX 3060,441.64,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-05,vga_avg,GeForce RTX 3060,442.23,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-06,vga_avg,GeForce RTX 3060,447.09,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-07,vga_avg,GeForce RTX 3060,444.61,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-08,vga_avg,GeForce RTX 3060,443.56,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-09,vga_avg,GeForce RTX 3060,444.95,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-10,vga_avg,GeForce RTX 3060,442.00,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-11,vga_avg,GeForce RTX 3060,449.21,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-12,vga_avg,GeForce RTX 3060,450.68,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-13,vga_avg,GeForce RTX 3060,449.35,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-14,vga_avg,GeForce RTX 3060,447.92,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-15,vga_avg,GeForce RTX 3060,448.56,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-16,vga_avg,GeForce RTX 3060,451.04,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-17,vga_avg,GeForce RTX 3060,450.51,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-18,vga_avg,GeForce RTX 3060,448.99,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-19,vga_avg,GeForce RTX 3060,448.79,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-20,vga_avg,GeForce RTX 3060,444.45,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-21,vga_avg,GeForce RTX 3060,447.47,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-22,vga_avg,GeForce RTX 3060,444.77,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-23,vga_avg,GeForce RTX 3060,442.90,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-24,vga_avg,GeForce RTX 3060,444.37,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-25,vga_avg,GeForce RTX 3060,434.17,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-26,vga_avg,GeForce RTX 3060,432.16,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-27,vga_avg,GeForce RTX 3060,436.59,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-28,vga_avg,GeForce RTX 3060,436.88,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-29,vga_avg,GeForce RTX 3060,446.01,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-30,vga_avg,GeForce RTX 3060,450.82,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-08-31,vga_avg,GeForce RTX 3060,440.40,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-01,vga_avg,GeForce RTX 3060,444.34,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-02,vga_avg,GeForce RTX 3060,434.06,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-03,vga_avg,GeForce RTX 3060,444.52,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-04,vga_avg,GeForce RTX 3060,438.47,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-05,vga_avg,GeForce RTX 3060,425.80,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-06,vga_avg,GeForce RTX 3060,432.82,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-07,vga_avg,GeForce RTX 3060,439.19,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-08,vga_avg,GeForce RTX 3060,434.44,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-09,vga_avg,GeForce RTX 3060,434.36,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-10,vga_avg,GeForce RTX 3060,457.05,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-11,vga_avg,GeForce RTX 3060,432.86,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-12,vga_avg,GeForce RTX 3060,432.67,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-13,vga_avg,GeForce RTX 3060,431.75,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-14,vga_avg,GeForce RTX 3060,446.05,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-15,vga_avg,GeForce RTX 3060,436.54,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-16,vga_avg,GeForce RTX 3060,443.21,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-17,vga_avg,GeForce RTX 3060,444.76,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-18,vga_avg,GeForce RTX 3060,445.46,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-19,vga_avg,GeForce RTX 3060,444.76,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-20,vga_avg,GeForce RTX 3060,442.06,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-21,vga_avg,GeForce RTX 3060,443.55,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-22,vga_avg,GeForce RTX 3060,449.28,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-23,vga_avg,GeForce RTX 3060,437.30,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-24,vga_avg,GeForce RTX 3060,440.19,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-25,vga_avg,GeForce RTX 3060,439.53,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-26,vga_avg,GeForce RTX 3060,439.33,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-27,vga_avg,GeForce RTX 3060,431.78,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-28,vga_avg,GeForce RTX 3060,429.98,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-29,vga_avg,GeForce RTX 3060,430.44,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-09-30,vga_avg,GeForce RTX 3060,440.48,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-01,vga_avg,GeForce RTX 3060,424.62,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-02,vga_avg,GeForce RTX 3060,429.63,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-03,vga_avg,GeForce RTX 3060,430.13,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-04,vga_avg,GeForce RTX 3060,429.46,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-05,vga_avg,GeForce RTX 3060,430.56,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-06,vga_avg,GeForce RTX 3060,428.82,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-07,vga_avg,GeForce RTX 3060,428.25,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-08,vga_avg,GeForce RTX 3060,429.73,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-09,vga_avg,GeForce RTX 3060,427.04,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-10,vga_avg,GeForce RTX 3060,434.32,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-11,vga_avg,GeForce RTX 3060,426.13,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-12,vga_avg,GeForce RTX 3060,423.32,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-13,vga_avg,GeForce RTX 3060,422.33,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-14,vga_avg,GeForce RTX 3060,419.91,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-15,vga_avg,GeForce RTX 3060,422.06,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-16,vga_avg,GeForce RTX 3060,423.05,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-17,vga_avg,GeForce RTX 3060,421.02,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-18,vga_avg,GeForce RTX 3060,419.39,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-19,vga_avg,GeForce RTX 3060,421.99,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-20,vga_avg,GeForce RTX 3060,423.47,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-21,vga_avg,GeForce RTX 3060,420.30,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-22,vga_avg,GeForce RTX 3060,421.65,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-23,vga_avg,GeForce RTX 3060,421.62,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-24,vga_avg,GeForce RTX 3060,420.32,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-25,vga_avg,GeForce RTX 3060,413.90,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-26,vga_avg,GeForce RTX 3060,414.96,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-27,vga_avg,GeForce RTX 3060,423.38,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-28,vga_avg,GeForce RTX 3060,425.36,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-29,vga_avg,GeForce RTX 3060,420.05,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-30,vga_avg,GeForce RTX 3060,420.71,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-10-31,vga_avg,GeForce RTX 3060,408.53,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-01,vga_avg,GeForce RTX 3060,419.40,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-02,vga_avg,GeForce RTX 3060,419.91,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-03,vga_avg,GeForce RTX 3060,422.79,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-04,vga_avg,GeForce RTX 3060,422.46,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-05,vga_avg,GeForce RTX 3060,422.46,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-06,vga_avg,GeForce RTX 3060,423.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-07,vga_avg,GeForce RTX 3060,423.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-08,vga_avg,GeForce RTX 3060,423.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-09,vga_avg,GeForce RTX 3060,425.65,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-10,vga_avg,GeForce RTX 3060,423.29,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-11,vga_avg,GeForce RTX 3060,423.23,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-12,vga_avg,GeForce RTX 3060,417.94,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-13,vga_avg,GeForce RTX 3060,425.19,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-14,vga_avg,GeForce RTX 3060,424.86,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-15,vga_avg,GeForce RTX 3060,426.89,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-16,vga_avg,GeForce RTX 3060,426.39,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-17,vga_avg,GeForce RTX 3060,427.52,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-18,vga_avg,GeForce RTX 3060,417.97,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-19,vga_avg,GeForce RTX 3060,414.38,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-20,vga_avg,GeForce RTX 3060,427.89,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-21,vga_avg,GeForce RTX 3060,425.90,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-22,vga_avg,GeForce RTX 3060,428.65,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-23,vga_avg,GeForce RTX 3060,429.52,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-24,vga_avg,GeForce RTX 3060,429.11,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-25,vga_avg,GeForce RTX 3060,423.98,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-26,vga_avg,GeForce RTX 3060,436.77,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-27,vga_avg,GeForce RTX 3060,431.05,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-28,vga_avg,GeForce RTX 3060,427.62,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-29,vga_avg,GeForce RTX 3060,430.69,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-11-30,vga_avg,GeForce RTX 3060,425.58,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-01,vga_avg,GeForce RTX 3060,429.71,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-02,vga_avg,GeForce RTX 3060,426.56,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-03,vga_avg,GeForce RTX 3060,414.98,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-04,vga_avg,GeForce RTX 3060,417.39,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-05,vga_avg,GeForce RTX 3060,418.34,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-06,vga_avg,GeForce RTX 3060,413.48,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-07,vga_avg,GeForce RTX 3060,419.42,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-08,vga_avg,GeForce RTX 3060,411.77,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-09,vga_avg,GeForce RTX 3060,414.25,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-10,vga_avg,GeForce RTX 3060,411.34,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-11,vga_avg,GeForce RTX 3060,410.60,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-12,vga_avg,GeForce RTX 3060,412.42,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-13,vga_avg,GeForce RTX 3060,409.74,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-14,vga_avg,GeForce RTX 3060,405.01,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
2022-12-15,vga_avg,GeForce RTX 3060,413.94,USD,https://pangoly.com/en/price-trends/vga/rtx-3060
